game_n,winner,turn_outcome
3789,0,"(0, 1, 1, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 1, 2, 1, 0, 2, 0, 0, 0, 0, 1, 1)"
3790,4,"(1, 0, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 1, 2, 1, 2, 2, 1, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 2, 1)"
3791,6,"(1, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 1, 0, 2, 2, 1, 1, 1, 0, 2, 2, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 1, 1)"
3792,0,"(1, 1, 1, 0, 0, 2, 2, 0, 1, 0, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 1, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 0, 0, 1)"
3793,5,"(0, 0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 2, 0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 2, 1, 0, 1)"
3794,4,"(1, 0, 1, 1, 1, 2, 2, 0, 1, 2, 0, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 2, 1)"
3795,0,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 1, 2, 1, 0, 1)"
3796,6,"(1, 1, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 2, 0, 2, 2, 1, 2, 0, 0, 2, 0, 1, 1, 2, 2, 1, 2, 1, 2, 2, 0, 1, 2, 1, 1)"
3797,6,"(1, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 1, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 1)"
3798,2,"(1, 1, 0, 2, 1, 2, 2, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 2, 2, 1, 1, 0, 2, 2, 2, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 1)"
3799,,"(1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 0, 2, 0, 1, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1)"
3800,6,"(0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 2, 1, 0, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 1)"
3801,4,"(1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 2, 1, 0, 1, 2, 0, 2, 2, 1, 1, 0, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 0, 2, 2, 1, 0, 2, 1, 2, 2, 2, 1, 1)"
3802,2,"(0, 1, 1, 0, 1, 1, 0, 2, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 2, 0, 0, 1, 1, 2, 2, 2, 2, 0, 1, 1, 0, 1, 2, 2, 0, 2, 2, 2, 0, 1, 0, 2, 2, 2, 0, 1, 1, 1)"
3803,0,"(1, 0, 1, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 2, 0, 2, 1, 1)"
3804,1,"(1, 1, 1, 0, 0, 0, 2, 2, 1, 0, 1, 0, 2, 1, 0, 2, 2, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 2, 2, 0, 0, 2, 0, 1, 2, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 1)"
3805,2,"(1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 1, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1)"
3806,,"(0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1, 1, 1)"
3807,0,"(1, 1, 2, 1, 2, 2, 1, 2, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 1, 1)"
3808,1,"(1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 1, 1)"
3809,3,"(0, 1, 1, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 2, 0, 1, 0, 2, 2, 2, 1, 1, 0, 2, 0, 0, 0, 2, 2, 1, 0, 2, 2, 2, 1)"
3810,1,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 1, 2, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 0, 1, 2, 2, 0, 0, 0, 2, 2, 1, 0, 0, 2, 0, 1, 1)"
3811,,"(0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1, 1, 2, 2, 0, 1, 0, 0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1)"
3812,4,"(0, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 0, 0, 2, 0, 0, 2, 0, 2, 1)"
3813,0,"(1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 2, 1, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 1, 0, 1, 0, 0, 2, 1, 1)"
3814,1,"(1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 1)"
3815,1,"(1, 0, 1, 0, 0, 0, 2, 1, 1, 1, 1, 1, 0, 1, 0, 2, 0, 2, 2, 1, 0, 0, 1, 0, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1)"
3816,,"(0, 1, 1, 0, 0, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1)"
3817,3,"(1, 0, 1, 2, 0, 2, 0, 0, 1, 1, 2, 2, 1, 1, 0, 2, 2, 0, 0, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 2, 2, 1, 0, 0, 1, 1, 2, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 1, 1, 1)"
3818,1,"(1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1, 2, 2, 0, 2, 1, 0, 2, 2, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 2, 2, 0, 2, 0, 1, 2, 2, 0, 0, 2, 2, 2, 0, 1, 2, 1)"
3819,0,"(1, 1, 0, 2, 1, 0, 1, 1, 2, 0, 0, 0, 2, 0, 1, 0, 2, 1, 2, 0, 1, 0, 2, 2, 2, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 1)"
3820,0,"(1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 1, 1)"
3821,4,"(0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 2, 0, 1, 0, 1, 1, 2, 2, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1, 1, 0, 0, 1, 2, 1, 2, 2, 2, 1, 0, 2, 1, 0, 2, 0, 2, 0, 2, 1)"
3822,5,"(1, 2, 1, 1, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 2, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 1, 2, 0, 2, 0, 0, 2, 0, 1, 1, 2, 2, 1, 2, 0, 0, 1, 0, 0, 2, 1)"
3823,4,"(0, 1, 1, 1, 0, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 2, 2, 0, 1, 2, 2, 0, 1)"
3824,1,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 0, 1, 1, 2, 2, 2, 1, 2, 1, 0, 0, 0, 2, 2, 0, 0, 1)"
3825,4,"(1, 1, 2, 0, 2, 1, 1, 0, 1, 2, 2, 2, 0, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 1, 0, 2, 2, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 2, 1, 0, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1)"
3826,2,"(0, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 2, 1, 2, 2, 0, 1)"
3827,3,"(1, 1, 2, 1, 2, 0, 1, 0, 2, 1, 1, 1, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 0, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 1, 2, 1)"
3828,,"(1, 2, 1, 0, 2, 2, 2, 1, 0, 2, 2, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 2, 2, 0, 2, 2, 1, 2, 0, 1)"
3829,,"(1, 2, 1, 2, 0, 2, 1, 1, 2, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 1, 2, 1, 1, 0, 0, 2, 2, 0, 1, 1, 1, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 2, 0, 2, 1)"
3830,3,"(1, 2, 0, 1, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 0, 1, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1)"
3831,0,"(0, 1, 2, 0, 1, 1, 2, 0, 2, 0, 1, 1, 1, 0, 1, 0, 2, 1, 2, 1, 2, 2, 0, 1, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 0, 2, 1, 2, 1)"
3832,,"(1, 2, 0, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1)"
3833,2,"(0, 0, 1, 0, 1, 1, 2, 0, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 2, 2, 0, 0, 2, 1)"
3834,1,"(0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 2, 2, 2, 1, 0, 0, 1, 2, 1, 0, 1, 0, 0, 2, 1)"
3835,6,"(1, 1, 1, 0, 2, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 2, 2, 1, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 1, 1, 1)"
3836,,"(0, 1, 0, 0, 2, 1, 1, 2, 2, 2, 1, 1, 1, 0, 2, 0, 2, 0, 2, 1, 1, 0, 2, 2, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 1)"
3837,1,"(1, 1, 2, 2, 2, 1, 0, 1, 0, 2, 0, 0, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 1, 0, 2, 1, 2, 1)"
3838,0,"(1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 2, 2, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 0, 2, 2, 0, 1)"
3839,0,"(0, 1, 2, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 1, 1, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 1, 0, 2, 1, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 0, 0, 2, 0, 2, 0, 0, 1, 2, 2, 2, 0, 1)"
3840,3,"(0, 0, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 1, 1, 2, 2, 2, 0, 1)"
3841,5,"(0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 2, 1, 2, 1, 0, 2, 1, 0, 1, 2, 2, 1, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 2, 2, 2, 2, 1)"
3842,0,"(0, 1, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 0, 0, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 2, 1, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 1)"
3843,2,"(1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 0, 2, 1, 1, 1, 0, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 0, 1, 0, 0, 2, 2, 1)"
3844,3,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 0, 2, 0, 1)"
3845,2,"(1, 1, 1, 1, 2, 1, 2, 0, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 0, 2, 2, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 1, 0, 1)"
3846,,"(1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 1)"
3847,5,"(0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 0, 0, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1)"
3848,5,"(1, 1, 0, 2, 2, 0, 2, 1, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 2, 1)"
3849,1,"(0, 1, 1, 1, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 2, 2, 2, 0, 2, 2, 1, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1)"
3850,5,"(0, 1, 1, 1, 0, 2, 0, 1, 1, 0, 2, 2, 1, 1, 2, 0, 2, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 0, 0, 2, 0, 0, 2, 2, 1, 2, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1)"
3851,1,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 1)"
3852,3,"(1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 1, 0, 2, 0, 1, 0, 2, 2, 2, 1, 2, 1)"
3853,3,"(1, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 2, 2, 2, 1, 2, 1, 1, 1)"
3854,,"(1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 1, 2, 2, 1, 0, 1, 0, 2, 1)"
3855,4,"(1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 2, 2, 2, 0, 0, 1, 0, 2, 2, 1, 0, 0, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1)"
3856,1,"(0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 2, 1, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 1, 2, 2, 0, 0, 2, 2, 0, 0, 0, 2, 1, 1)"
3857,4,"(1, 1, 2, 1, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 0, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 1)"
3858,0,"(0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 2, 2, 2, 1, 1, 1, 2, 0, 2, 0, 1, 0, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 2, 2, 0, 1)"
3859,6,"(1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 0, 0, 2, 2, 1, 1, 1, 2, 2, 0, 2, 2, 2, 0, 1, 0, 2, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1, 2, 1)"
3860,0,"(1, 0, 1, 1, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 1, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 1, 2, 1)"
3861,,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 2, 0, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 0, 1, 1, 0, 2, 0, 1, 2, 2, 1, 2, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 1)"
3862,,"(0, 1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 2, 2, 2, 1, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 1)"
3863,,"(1, 2, 1, 1, 2, 0, 2, 0, 1, 2, 1, 1, 0, 0, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 0, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 1, 0, 2, 0, 0, 0, 1)"
3864,3,"(1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 1, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 2, 2, 0, 0, 0, 1, 0, 0, 1)"
3865,4,"(1, 1, 1, 0, 2, 1, 2, 0, 2, 2, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 2, 2, 0, 2, 2, 1)"
3866,2,"(0, 1, 1, 1, 2, 2, 0, 1, 2, 2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 2, 0, 0, 0, 0, 1, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1)"
3867,2,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 0, 2, 2, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 2, 1, 1, 1, 0, 0, 2, 0, 2, 0, 1, 0, 2, 2, 2, 0, 0, 0, 1)"
3868,4,"(0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 0, 2, 1, 2, 0, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 2, 1)"
3869,4,"(1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 2, 1, 2, 0, 2, 0, 0, 2, 1, 2, 2, 2, 1, 2, 1)"
3870,3,"(1, 0, 2, 1, 2, 2, 2, 1, 2, 1, 0, 1, 0, 2, 1, 1, 1, 2, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 0, 1, 2, 1, 2, 0, 2, 2, 2, 1, 0, 0, 1)"
3871,6,"(1, 0, 1, 1, 2, 1, 1, 0, 2, 2, 2, 0, 0, 2, 2, 0, 1, 1, 2, 1, 1, 2, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 0, 2, 1, 2, 2, 2, 1)"
3872,0,"(0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 0, 0, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 1)"
3873,1,"(0, 0, 1, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 0, 1, 2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 2, 1)"
3874,,"(0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 0, 2, 1, 1, 0, 0, 0, 1, 2, 1, 0, 1, 0, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 0, 2, 1)"
3875,1,"(1, 1, 1, 1, 2, 1, 0, 2, 0, 2, 0, 0, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0, 2, 1)"
3876,,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 0, 2, 2, 0, 1, 1, 0, 2, 0, 1, 0, 0, 1, 1, 2, 2, 0, 2, 1, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 1)"
